frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
21,7.19,7.17,2.51,2.41,7.09,4.84,16.87,0.17,-0.106,0.16
22,7.89,7.85,2.39,2.27,6.92,4.87,16.99,0.16,-0.104,0.15
23,7.79,7.75,2.37,2.25,7.02,4.87,17.11,0.16,-0.099,0.15
24,7.8,7.76,2.32,2.2,7.03,4.86,16.98,0.16,-0.101,0.15
25,7.41,7.39,2.48,2.37,7.12,4.83,16.72,0.16,-0.101,0.15
26,7.3,7.28,2.5,2.38,6.98,4.83,16.44,0.18,-0.098,0.15
27,7.17,7.14,2.55,2.45,7.09,4.63,16.79,0.17,-0.097,0.15
28,7.14,7.12,2.56,2.45,7.06,4.69,16.82,0.17,-0.1,0.15
29,7.15,7.13,2.54,2.44,7.01,4.67,16.83,0.17,-0.098,0.15
30,7.15,7.13,2.56,2.45,7.09,4.66,16.93,0.17,-0.097,0.14
31,7.15,7.12,2.55,2.44,7.12,4.67,16.95,0.17,-0.094,0.14
32,7.14,7.11,2.54,2.43,7.17,4.54,17.07,0.17,-0.095,0.14
33,7.15,7.11,2.58,2.47,7.18,4.28,17.3,0.17,-0.095,0.13
34,7.14,7.1,2.6,2.48,7.36,4.14,17.71,0.17,-0.093,0.13
35,7.14,7.1,2.6,2.49,7.35,4.14,17.71,0.17,-0.093,0.13
36,7.15,7.09,2.61,2.5,7.4,3.84,18.0,0.17,-0.095,0.13
37,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
38,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
39,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
40,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
41,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
1,7.5,7.53,2.65,2.59,5.96,5.02,15.52,0.22,-0.118,0.19
2,7.3,7.31,2.69,2.68,6.03,4.77,15.99,0.2,-0.12,0.2
3,7.28,7.29,2.62,2.58,6.25,4.78,16.39,0.18,-0.128,0.2
4,7.3,7.31,2.61,2.58,6.15,4.78,16.38,0.18,-0.125,0.19
5,7.2,7.18,2.68,2.61,6.56,4.78,16.57,0.18,-0.117,0.18
6,7.19,7.17,2.65,2.58,6.84,4.92,16.66,0.18,-0.116,0.17
7,7.2,7.19,2.64,2.56,6.77,5.12,16.79,0.18,-0.117,0.17
8,7.14,7.13,2.67,2.58,6.8,4.85,16.39,0.17,-0.114,0.16
9,7.16,7.13,2.66,2.56,6.89,4.73,16.5,0.16,-0.114,0.16
10,7.14,7.12,2.58,2.5,6.91,4.95,16.68,0.16,-0.116,0.16
11,7.13,7.13,2.56,2.47,7.0,4.92,16.58,0.16,-0.11,0.16
12,7.11,7.11,2.61,2.51,6.98,4.82,16.73,0.15,-0.108,0.16
13,7.11,7.11,2.61,2.51,6.98,4.8,16.67,0.16,-0.108,0.15
14,7.06,7.06,2.65,2.56,7.01,4.76,16.73,0.16,-0.106,0.16
15,7.07,7.06,2.65,2.56,7.05,4.8,16.76,0.17,-0.106,0.16
16,7.18,7.17,2.51,2.41,7.1,4.85,16.85,0.17,-0.107,0.16
17,7.9,7.86,2.37,2.26,6.93,4.93,17.1,0.16,-0.103,0.16
18,7.8,7.75,2.34,2.22,7.07,4.9,17.13,0.16,-0.099,0.15
19,7.51,7.47,2.51,2.4,7.07,4.88,16.92,0.16,-0.1,0.15
20,7.25,7.24,2.54,2.44,7.07,4.69,16.95,0.17,-0.102,0.15
21,7.22,7.2,2.54,2.43,7.12,4.67,16.73,0.17,-0.099,0.15
22,7.16,7.14,2.56,2.45,7.11,4.62,16.76,0.17,-0.098,0.15
23,7.13,7.11,2.55,2.45,7.02,4.68,16.92,0.17,-0.098,0.15
24,7.15,7.13,2.55,2.44,7.01,4.67,16.77,0.17,-0.099,0.15
25,7.13,7.12,2.54,2.44,7.07,4.65,16.94,0.17,-0.096,0.14
26,7.12,7.1,2.57,2.46,7.12,4.65,16.97,0.17,-0.096,0.14
27,7.13,7.1,2.55,2.44,7.13,4.51,17.17,0.17,-0.096,0.14
28,7.14,7.11,2.61,2.49,7.18,4.33,17.28,0.17,-0.095,0.13
29,7.13,7.09,2.59,2.48,7.36,4.14,17.72,0.17,-0.093,0.13
30,7.13,7.06,2.64,2.53,7.39,3.83,17.9,0.16,-0.095,0.13
31,7.16,7.11,2.68,2.57,7.44,3.91,18.35,0.15,-0.095,0.12
32,7.19,7.13,2.57,2.46,7.54,3.84,18.42,0.14,-0.095,0.12
33,7.19,7.13,2.57,2.46,7.54,3.84,18.42,0.14,-0.095,0.12
34,7.19,7.13,2.57,2.46,7.54,3.84,18.42,0.14,-0.095,0.12
35,7.19,7.13,2.57,2.46,7.54,3.84,18.42,0.14,-0.095,0.12
1,7.01,6.97,2.88,2.79,7.69,3.62,18.58,0.17,-0.028,0.05
2,7.44,7.44,2.74,2.66,6.53,4.84,16.47,0.16,-0.12,0.13
3,7.35,7.37,2.72,2.68,6.43,5.12,16.32,0.16,-0.128,0.15
4,7.36,7.4,2.66,2.63,6.23,5.19,16.23,0.17,-0.132,0.17
5,7.41,7.42,2.6,2.58,5.88,4.72,15.86,0.19,-0.125,0.2
6,7.41,7.43,2.65,2.62,5.98,4.77,16.06,0.18,-0.127,0.2
7,7.31,7.32,2.67,2.65,6.1,4.79,15.58,0.2,-0.126,0.2
8,7.28,7.29,2.62,2.59,6.14,4.77,16.01,0.18,-0.129,0.2
9,7.28,7.3,2.61,2.59,6.09,4.78,16.26,0.17,-0.126,0.19
10,7.21,7.18,2.69,2.62,6.47,4.73,16.53,0.18,-0.118,0.18
11,7.15,7.14,2.65,2.57,6.74,4.74,16.74,0.17,-0.12,0.17
12,7.19,7.18,2.66,2.58,6.66,4.76,16.33,0.17,-0.117,0.17
13,7.17,7.16,2.63,2.53,6.9,4.84,16.59,0.16,-0.116,0.16
14,7.15,7.12,2.63,2.53,6.89,4.95,16.62,0.15,-0.113,0.16
15,7.17,7.15,2.59,2.49,7.0,5.11,16.62,0.16,-0.111,0.16
16,7.16,7.14,2.61,2.51,7.02,4.83,16.79,0.16,-0.109,0.15
17,7.1,7.09,2.62,2.53,7.0,4.76,16.84,0.16,-0.109,0.15
18,7.1,7.1,2.62,2.53,6.99,4.8,16.75,0.16,-0.108,0.16
19,7.09,7.08,2.63,2.53,7.13,5.01,16.71,0.17,-0.105,0.16
20,7.13,7.13,2.52,2.44,7.0,4.97,16.59,0.16,-0.106,0.16
21,7.88,7.84,2.49,2.39,6.88,4.89,16.89,0.16,-0.104,0.16
22,7.81,7.77,2.41,2.3,6.89,4.95,17.03,0.16,-0.1,0.15
23,7.79,7.75,2.33,2.21,7.07,4.87,17.1,0.16,-0.102,0.15
24,7.42,7.4,2.48,2.37,7.09,4.82,16.69,0.17,-0.1,0.15
25,7.31,7.29,2.5,2.39,6.98,4.81,16.48,0.18,-0.099,0.15
26,7.24,7.23,2.5,2.39,7.04,4.77,16.61,0.17,-0.099,0.15
27,7.17,7.15,2.53,2.43,7.04,4.7,16.76,0.17,-0.098,0.15
28,7.13,7.12,2.55,2.45,7.03,4.67,16.87,0.17,-0.099,0.15
29,7.14,7.11,2.56,2.46,7.1,4.66,17.0,0.17,-0.098,0.14
30,7.14,7.12,2.56,2.45,7.15,4.63,17.07,0.17,-0.095,0.14
31,7.14,7.11,2.54,2.43,7.18,4.56,17.16,0.17,-0.095,0.14
32,7.15,7.12,2.58,2.47,7.17,4.29,17.3,0.17,-0.096,0.13
33,7.15,7.09,2.6,2.49,7.37,4.14,17.56,0.17,-0.093,0.13
34,7.18,7.12,2.58,2.46,7.35,4.16,17.69,0.17,-0.091,0.13
35,7.15,7.08,2.65,2.54,7.38,3.85,17.88,0.17,-0.093,0.13
36,7.13,7.08,2.62,2.52,7.42,3.84,18.05,0.16,-0.097,0.13
37,7.17,7.11,2.67,2.55,7.43,3.95,18.36,0.15,-0.094,0.12
38,7.17,7.11,2.67,2.55,7.43,3.95,18.36,0.15,-0.094,0.12
39,7.17,7.11,2.67,2.55,7.43,3.95,18.36,0.15,-0.094,0.12
40,7.17,7.11,2.67,2.55,7.43,3.95,18.36,0.15,-0.094,0.12
1,7.01,6.97,2.88,2.79,7.69,3.62,18.58,0.17,-0.028,0.05
2,7.53,7.51,2.79,2.67,6.56,4.85,15.65,0.17,-0.111,0.12
3,7.37,7.38,2.72,2.67,6.15,4.79,15.95,0.16,-0.124,0.15
4,7.4,7.41,2.68,2.64,5.88,4.62,15.55,0.18,-0.123,0.17
5,7.39,7.43,2.64,2.62,6.16,5.11,15.93,0.18,-0.13,0.19
6,7.4,7.41,2.61,2.6,6.18,5.04,15.84,0.19,-0.126,0.2
7,7.39,7.41,2.64,2.61,6.19,4.91,15.94,0.18,-0.124,0.2
8,7.37,7.38,2.61,2.58,6.15,5.07,16.08,0.19,-0.128,0.2
9,7.28,7.3,2.61,2.57,6.49,4.92,16.17,0.17,-0.128,0.2
10,7.25,7.27,2.63,2.59,6.61,4.91,16.05,0.18,-0.125,0.19
11,7.15,7.14,2.65,2.57,6.74,4.74,16.74,0.17,-0.12,0.17
12,7.19,7.18,2.66,2.58,6.66,4.76,16.33,0.17,-0.117,0.17
13,7.13,7.12,2.69,2.61,6.82,4.93,16.43,0.17,-0.113,0.17
14,7.16,7.13,2.65,2.56,6.9,4.86,16.46,0.16,-0.115,0.16
15,7.13,7.12,2.6,2.52,6.92,4.8,16.74,0.15,-0.116,0.16
16,7.12,7.12,2.57,2.48,7.0,4.92,16.66,0.15,-0.112,0.16
17,7.08,7.07,2.61,2.52,7.04,4.94,16.64,0.16,-0.108,0.15
18,7.13,7.13,2.61,2.51,6.99,5.05,16.66,0.16,-0.106,0.16
19,7.06,7.06,2.65,2.55,7.01,4.77,16.71,0.16,-0.107,0.16
20,7.06,7.06,2.66,2.56,7.08,4.79,16.7,0.16,-0.106,0.16
21,7.13,7.13,2.52,2.44,7.0,4.97,16.59,0.16,-0.106,0.16
22,7.9,7.86,2.38,2.28,6.9,4.94,16.95,0.16,-0.104,0.16
23,7.8,7.76,2.35,2.24,7.0,4.9,17.09,0.16,-0.099,0.15
24,7.81,7.77,2.31,2.19,7.06,4.95,17.04,0.16,-0.1,0.15
25,7.42,7.4,2.48,2.37,7.09,4.82,16.69,0.17,-0.1,0.15
26,7.22,7.2,2.53,2.42,7.12,4.66,16.91,0.18,-0.1,0.15
27,7.17,7.15,2.54,2.44,7.1,4.64,16.87,0.17,-0.099,0.15
28,7.15,7.13,2.56,2.46,7.05,4.68,16.75,0.18,-0.099,0.15
29,7.15,7.13,2.55,2.44,7.01,4.67,16.76,0.17,-0.099,0.15
30,7.14,7.11,2.56,2.46,7.1,4.66,17.0,0.17,-0.098,0.14
31,7.14,7.12,2.56,2.45,7.15,4.63,17.07,0.17,-0.095,0.14
32,7.14,7.11,2.54,2.43,7.18,4.56,17.16,0.17,-0.095,0.14
33,7.15,7.12,2.58,2.47,7.17,4.29,17.3,0.17,-0.096,0.13
34,7.15,7.09,2.6,2.49,7.37,4.14,17.56,0.17,-0.093,0.13
35,7.14,7.1,2.6,2.48,7.35,4.14,17.71,0.17,-0.093,0.13
36,7.13,7.08,2.62,2.52,7.42,3.84,18.05,0.16,-0.097,0.13
37,7.2,7.14,2.56,2.46,7.52,3.84,18.39,0.15,-0.095,0.12
38,7.2,7.14,2.56,2.46,7.52,3.84,18.39,0.15,-0.095,0.12
39,7.2,7.14,2.56,2.46,7.52,3.84,18.39,0.15,-0.095,0.12
40,7.2,7.14,2.56,2.46,7.52,3.84,18.39,0.15,-0.095,0.12
41,7.2,7.14,2.56,2.46,7.52,3.84,18.39,0.15,-0.095,0.12
1,7.45,7.43,2.75,2.62,7.1,4.64,16.81,0.18,-0.084,0.09
2,7.49,7.49,2.77,2.67,6.55,5.03,16.24,0.18,-0.118,0.13
3,7.4,7.41,2.71,2.66,6.13,4.83,15.63,0.16,-0.124,0.15
4,7.41,7.42,2.69,2.64,5.89,4.53,15.29,0.18,-0.124,0.17
5,7.38,7.41,2.65,2.63,6.15,5.09,16.14,0.18,-0.13,0.19
6,7.4,7.42,2.62,2.59,5.88,4.68,15.68,0.19,-0.125,0.2
7,7.39,7.42,2.63,2.61,6.23,4.97,16.05,0.18,-0.125,0.2
8,7.38,7.39,2.6,2.58,6.1,5.04,16.04,0.19,-0.129,0.2
9,7.31,7.32,2.62,2.58,6.38,4.91,15.97,0.19,-0.127,0.2
10,7.24,7.26,2.66,2.61,6.49,4.84,15.91,0.18,-0.126,0.19
11,7.26,7.26,2.63,2.56,6.48,4.94,15.94,0.18,-0.119,0.18
12,7.19,7.18,2.67,2.59,6.71,4.73,16.3,0.17,-0.117,0.17
13,7.13,7.12,2.68,2.6,6.82,4.93,16.52,0.16,-0.114,0.16
14,7.16,7.13,2.64,2.54,6.92,4.83,16.61,0.16,-0.115,0.16
15,7.14,7.12,2.59,2.5,6.96,4.94,16.74,0.15,-0.116,0.16
16,7.13,7.14,2.56,2.47,7.0,5.02,16.57,0.16,-0.111,0.16
17,7.08,7.07,2.61,2.52,7.03,4.98,16.79,0.16,-0.109,0.15
18,7.12,7.12,2.62,2.52,7.0,4.97,16.8,0.16,-0.107,0.15
19,7.06,7.06,2.62,2.53,7.1,4.87,16.72,0.17,-0.106,0.16
20,7.09,7.08,2.64,2.54,7.13,4.98,16.78,0.18,-0.105,0.15
21,7.15,7.15,2.51,2.43,7.03,4.99,16.57,0.17,-0.106,0.16
22,7.89,7.86,2.49,2.39,6.89,4.9,16.91,0.16,-0.103,0.15
23,7.8,7.77,2.41,2.31,6.9,4.93,16.98,0.16,-0.102,0.15
24,7.79,7.75,2.34,2.22,7.08,4.91,17.05,0.16,-0.101,0.15
25,7.5,7.47,2.5,2.39,7.06,4.85,16.92,0.16,-0.101,0.15
26,7.25,7.24,2.55,2.45,7.07,4.69,16.88,0.17,-0.102,0.15
27,7.24,7.23,2.49,2.38,7.05,4.76,16.79,0.18,-0.099,0.15
28,7.17,7.15,2.53,2.42,7.05,4.7,16.9,0.17,-0.097,0.15
29,7.14,7.13,2.55,2.44,7.01,4.69,16.85,0.17,-0.098,0.15
30,7.14,7.12,2.55,2.44,7.02,4.67,16.87,0.17,-0.098,0.15
31,7.15,7.13,2.54,2.44,7.06,4.68,16.83,0.18,-0.094,0.15
32,7.12,7.09,2.57,2.47,7.12,4.66,17.02,0.17,-0.095,0.15
33,7.13,7.1,2.57,2.45,7.12,4.52,17.19,0.17,-0.094,0.14
34,7.14,7.1,2.61,2.5,7.19,4.33,17.29,0.17,-0.095,0.13
35,7.14,7.1,2.6,2.48,7.36,4.14,17.71,0.17,-0.093,0.13
36,7.14,7.07,2.61,2.51,7.38,3.84,17.91,0.16,-0.094,0.13
37,7.17,7.11,2.66,2.55,7.44,3.92,18.39,0.15,-0.095,0.12
38,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
39,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
40,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
41,7.19,7.13,2.57,2.47,7.54,3.84,18.41,0.15,-0.096,0.12
1,7.46,7.45,2.8,2.7,6.93,4.75,16.67,0.17,-0.1,0.11
2,7.4,7.41,2.71,2.66,6.13,4.83,15.63,0.16,-0.124,0.15
3,7.41,7.42,2.69,2.64,5.89,4.53,15.29,0.18,-0.124,0.17
4,7.37,7.37,2.72,2.69,6.07,4.74,15.61,0.18,-0.122,0.19
5,7.4,7.42,2.62,2.59,5.88,4.68,15.68,0.19,-0.125,0.2
6,7.39,7.42,2.63,2.61,6.23,4.97,16.05,0.18,-0.125,0.2
7,7.38,7.39,2.6,2.58,6.1,5.04,16.04,0.19,-0.129,0.2
8,7.31,7.32,2.62,2.58,6.38,4.91,15.97,0.19,-0.127,0.2
9,7.24,7.26,2.66,2.61,6.49,4.84,15.91,0.18,-0.126,0.19
10,7.26,7.26,2.63,2.56,6.48,4.94,15.94,0.18,-0.119,0.18
11,7.22,7.21,2.65,2.56,6.68,5.06,16.42,0.17,-0.117,0.17
12,7.22,7.21,2.63,2.54,6.68,5.11,16.43,0.17,-0.118,0.17
13,7.16,7.13,2.64,2.54,6.92,4.83,16.61,0.16,-0.115,0.16
14,7.14,7.12,2.59,2.5,6.96,4.94,16.74,0.15,-0.116,0.16
15,7.13,7.14,2.56,2.47,7.0,5.02,16.57,0.16,-0.111,0.16
16,7.08,7.07,2.61,2.52,7.03,4.98,16.79,0.16,-0.109,0.15
17,7.12,7.12,2.62,2.52,7.0,4.97,16.8,0.16,-0.107,0.15
18,7.06,7.06,2.62,2.53,7.1,4.87,16.72,0.17,-0.106,0.16
19,7.04,7.04,2.67,2.57,7.03,4.73,16.82,0.16,-0.107,0.16
20,7.18,7.17,2.51,2.41,7.09,4.82,16.81,0.17,-0.106,0.16
21,7.91,7.87,2.38,2.27,6.91,4.92,16.97,0.16,-0.102,0.15
22,7.82,7.77,2.38,2.28,6.93,4.93,17.11,0.16,-0.1,0.15
23,7.8,7.76,2.33,2.21,7.07,4.95,17.01,0.16,-0.1,0.15
24,7.28,7.26,2.53,2.42,7.03,4.72,16.9,0.17,-0.101,0.15
25,7.22,7.21,2.53,2.42,7.12,4.67,16.95,0.18,-0.1,0.15
26,7.16,7.14,2.55,2.45,7.09,4.62,16.84,0.18,-0.099,0.15
27,7.18,7.17,2.51,2.41,7.04,4.69,16.87,0.18,-0.098,0.15
28,7.13,7.12,2.56,2.45,7.03,4.68,16.8,0.17,-0.099,0.15
29,7.15,7.12,2.57,2.46,7.08,4.66,16.88,0.17,-0.096,0.14
30,7.14,7.11,2.57,2.46,7.14,4.64,16.99,0.17,-0.093,0.14
31,7.12,7.09,2.56,2.45,7.13,4.51,17.18,0.17,-0.095,0.14
32,7.14,7.11,2.6,2.49,7.19,4.33,17.3,0.17,-0.094,0.13
33,7.13,7.08,2.61,2.51,7.36,4.1,17.53,0.16,-0.095,0.13
34,7.16,7.1,2.56,2.45,7.35,4.15,17.68,0.17,-0.093,0.13
35,7.15,7.08,2.64,2.53,7.38,3.84,17.93,0.17,-0.093,0.13
36,7.17,7.11,2.67,2.55,7.44,3.94,18.39,0.15,-0.093,0.12
37,7.2,7.14,2.56,2.46,7.53,3.83,18.38,0.15,-0.095,0.12
38,7.2,7.14,2.56,2.46,7.53,3.83,18.38,0.15,-0.095,0.12
39,7.2,7.14,2.56,2.46,7.53,3.83,18.38,0.15,-0.095,0.12
40,7.2,7.14,2.56,2.46,7.53,3.83,18.38,0.15,-0.095,0.12
1,7.01,6.97,2.88,2.79,7.69,3.62,18.58,0.17,-0.028,0.05
2,7.46,7.49,2.77,2.67,6.55,5.03,16.24,0.18,-0.118,0.13
3,7.4,7.41,2.71,2.66,6.13,4.83,15.63,0.16,-0.124,0.15
4,7.36,7.38,2.74,2.7,6.43,4.92,15.93,0.16,-0.128,0.15
5,7.39,7.4,2.67,2.64,6.02,4.96,15.62,0.19,-0.123,0.19
6,7.41,7.42,2.61,2.58,5.84,4.67,15.97,0.19,-0.123,0.19
7,7.38,7.4,2.64,2.62,6.2,4.87,16.06,0.18,-0.126,0.2
8,7.36,7.37,2.65,2.62,6.02,5.01,16.05,0.19,-0.128,0.2
9,7.29,7.31,2.62,2.58,6.41,4.93,16.07,0.18,-0.126,0.2
10,7.3,7.3,2.61,2.58,6.19,4.77,16.2,0.18,-0.124,0.19
11,7.24,7.23,2.64,2.56,6.51,4.67,16.32,0.18,-0.121,0.18
12,7.2,7.19,2.67,2.58,6.7,4.97,16.24,0.17,-0.118,0.17
13,7.15,7.14,2.68,2.59,6.99,4.87,16.53,0.17,-0.113,0.16
14,7.17,7.15,2.63,2.53,6.88,4.85,16.57,0.16,-0.112,0.16
15,7.16,7.14,2.59,2.5,6.91,4.89,16.74,0.16,-0.115,0.15
16,7.12,7.12,2.56,2.48,7.03,4.76,16.92,0.15,-0.113,0.16
17,7.09,7.09,2.6,2.5,7.04,4.83,16.66,0.16,-0.108,0.15
18,7.12,7.13,2.61,2.51,6.99,4.96,16.66,0.16,-0.107,0.15
19,7.06,7.05,2.63,2.53,7.09,4.84,16.82,0.17,-0.106,0.16
20,7.08,7.06,2.64,2.55,7.15,5.01,16.73,0.17,-0.106,0.16
21,7.13,7.13,2.53,2.44,6.97,4.96,16.62,0.16,-0.105,0.16
22,7.89,7.86,2.38,2.27,6.96,4.93,17.04,0.16,-0.103,0.15
23,7.79,7.76,2.37,2.25,7.01,4.84,16.99,0.16,-0.099,0.15
24,7.81,7.77,2.32,2.2,7.04,4.88,16.99,0.16,-0.101,0.15
25,7.4,7.39,2.49,2.37,7.11,4.83,16.72,0.16,-0.101,0.15
26,7.25,7.24,2.54,2.44,7.02,4.68,16.63,0.17,-0.1,0.15
27,7.23,7.21,2.5,2.39,7.06,4.79,16.69,0.17,-0.1,0.15
28,7.17,7.15,2.56,2.46,7.09,4.66,16.79,0.18,-0.098,0.15
29,7.13,7.12,2.54,2.44,7.04,4.68,16.93,0.17,-0.098,0.15
30,7.15,7.13,2.55,2.44,7.09,4.66,16.91,0.17,-0.097,0.14
31,7.13,7.1,2.57,2.46,7.16,4.62,16.99,0.17,-0.094,0.14
32,7.12,7.09,2.58,2.47,7.1,4.61,16.98,0.17,-0.094,0.14
33,7.15,7.11,2.56,2.46,7.21,4.3,17.43,0.17,-0.096,0.14
34,7.16,7.11,2.6,2.48,7.36,4.14,17.58,0.17,-0.094,0.13
35,7.16,7.11,2.57,2.46,7.36,4.15,17.72,0.16,-0.094,0.13
36,7.17,7.12,2.57,2.46,7.35,4.16,17.69,0.17,-0.093,0.13
37,7.18,7.12,2.63,2.52,7.42,3.92,18.39,0.15,-0.094,0.12
38,7.18,7.12,2.63,2.52,7.42,3.92,18.39,0.15,-0.094,0.12
39,7.18,7.12,2.63,2.52,7.42,3.92,18.39,0.15,-0.094,0.12
40,7.18,7.12,2.63,2.52,7.42,3.92,18.39,0.15,-0.094,0.12
41,7.18,7.12,2.63,2.52,7.42,3.92,18.39,0.15,-0.094,0.12
1,7.01,6.97,2.88,2.79,7.69,3.62,18.58,0.17,-0.028,0.05
2,7.44,7.44,2.74,2.66,6.53,4.84,16.47,0.16,-0.12,0.13
3,7.37,7.38,2.7,2.66,6.21,4.85,16.2,0.17,-0.127,0.15
4,7.36,7.4,2.68,2.64,6.28,5.19,16.13,0.17,-0.131,0.17
5,7.39,7.43,2.66,2.63,6.12,5.06,15.95,0.19,-0.13,0.19
6,7.42,7.44,2.6,2.58,6.14,5.04,15.82,0.19,-0.126,0.2
7,7.4,7.42,2.63,2.6,6.28,4.93,15.84,0.18,-0.127,0.2
8,7.37,7.39,2.65,2.61,5.97,5.08,15.69,0.19,-0.126,0.2
9,7.3,7.32,2.63,2.59,6.38,4.91,15.89,0.18,-0.127,0.19
10,7.27,7.28,2.65,2.6,6.45,4.9,15.84,0.19,-0.121,0.19
11,7.17,7.14,2.67,2.59,6.79,4.85,16.6,0.17,-0.117,0.17
12,7.19,7.19,2.65,2.57,6.78,4.95,16.72,0.17,-0.118,0.17
13,7.14,7.13,2.65,2.57,6.89,4.99,16.67,0.17,-0.114,0.16
14,7.15,7.12,2.63,2.53,6.94,4.84,16.85,0.16,-0.115,0.16
15,7.14,7.12,2.61,2.52,6.91,4.82,16.8,0.16,-0.115,0.16
16,7.11,7.11,2.55,2.47,7.04,4.88,16.91,0.15,-0.113,0.16
17,7.08,7.08,2.61,2.52,7.01,4.89,16.48,0.16,-0.108,0.15
18,7.1,7.1,2.62,2.53,7.0,4.76,16.74,0.16,-0.11,0.16
19,7.06,7.06,2.65,2.56,7.01,4.77,16.67,0.16,-0.107,0.16
20,7.05,7.04,2.66,2.57,7.1,4.78,16.82,0.16,-0.106,0.16
21,7.19,7.17,2.5,2.41,7.11,4.84,16.85,0.17,-0.106,0.16
22,7.9,7.86,2.38,2.27,6.91,4.94,16.96,0.16,-0.102,0.15
23,7.79,7.75,2.34,2.22,7.09,4.88,17.09,0.16,-0.101,0.15
24,7.8,7.76,2.32,2.19,7.12,4.93,17.04,0.16,-0.101,0.15
25,7.25,7.23,2.55,2.44,7.05,4.69,16.8,0.17,-0.101,0.15
26,7.22,7.21,2.54,2.43,7.1,4.68,16.78,0.17,-0.102,0.15
27,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
28,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
29,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
30,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
31,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
32,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
33,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
34,7.24,7.23,2.51,2.4,7.03,4.78,16.6,0.17,-0.1,0.15
