frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
77,7.0,7.0,2.71,2.78,6.14,6.06,13.7,0.18,0.081,0.13
78,7.07,7.08,2.72,2.78,5.81,6.57,12.46,0.18,0.084,0.13
79,7.1,7.1,2.67,2.75,5.81,6.42,12.47,0.19,0.084,0.13
80,7.19,7.24,2.54,2.66,5.55,5.82,10.3,0.21,0.087,0.12
81,6.95,6.99,2.52,2.64,5.48,5.04,9.09,0.19,0.083,0.13
82,6.7,6.78,2.73,2.82,5.6,1.96,8.98,0.15,0.09,0.13
83,6.68,6.76,2.73,2.8,5.59,1.87,8.58,0.13,0.088,0.11
84,6.6,6.67,2.73,2.74,5.98,1.76,13.3,0.11,0.084,0.1
85,6.58,6.59,2.71,2.69,6.0,1.68,14.31,0.07,0.079,0.11
86,6.39,6.37,2.7,2.72,5.83,2.36,11.15,0.06,0.054,0.11
87,6.12,6.16,2.81,2.87,6.34,4.45,14.62,0.04,0.038,0.12
88,6.48,6.51,2.48,2.53,6.38,4.56,14.66,0.04,0.038,0.13
89,6.61,6.62,2.32,2.34,6.71,4.09,16.57,0.03,0.023,0.13
90,6.55,6.57,2.39,2.42,6.85,4.01,17.27,0.04,0.016,0.13
91,6.19,6.22,2.66,2.69,6.88,4.08,17.31,0.05,0.011,0.14
92,6.2,6.23,2.65,2.7,6.91,4.19,17.34,0.06,0.008,0.14
93,6.22,6.24,2.63,2.67,6.67,4.48,16.15,0.07,0.014,0.14
94,6.09,6.1,2.92,2.93,6.42,5.03,14.54,0.06,0.019,0.13
95,6.4,6.41,2.49,2.54,6.37,5.73,14.47,0.09,0.023,0.14
96,6.32,6.34,2.6,2.64,6.3,5.42,13.53,0.12,0.025,0.14
97,6.31,6.33,2.58,2.62,6.29,5.46,13.58,0.12,0.023,0.15
98,6.0,6.01,2.45,2.47,6.2,2.5,12.74,0.16,0.028,0.15
99,6.0,6.03,2.46,2.49,6.63,2.23,15.09,0.16,0.026,0.14
100,6.14,6.15,2.29,2.3,6.74,2.04,15.62,0.18,0.029,0.14
101,5.97,6.0,2.45,2.47,6.67,1.82,15.07,0.19,0.031,0.14
102,5.96,5.98,2.44,2.47,6.67,1.84,15.14,0.19,0.03,0.14
103,6.14,6.15,2.29,2.33,6.59,4.72,14.28,0.2,0.034,0.14
104,5.89,5.9,2.46,2.5,6.7,4.29,14.25,0.19,0.032,0.13
105,5.93,5.93,2.42,2.41,6.78,2.81,14.66,0.18,0.033,0.12
106,5.9,5.91,2.39,2.41,6.77,2.62,15.03,0.18,0.027,0.13
107,5.98,6.0,2.34,2.35,6.57,2.02,13.71,0.2,0.028,0.14
