frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
1,6.88,6.85,2.66,2.66,6.01,5.36,10.84,0.11,0.007,0.05
1,7.27,7.31,2.68,2.69,6.07,0.84,13.28,0.14,-0.002,0.08
2,7.18,7.18,2.63,2.56,6.04,1.28,14.88,0.15,0.011,0.03
3,7.17,7.21,2.77,2.68,6.23,1.85,14.6,0.13,0.021,0.03
4,7.42,7.3,3.04,2.95,6.21,1.36,13.34,0.13,-0.016,0.0
5,7.52,7.31,3.0,2.81,6.48,1.19,13.3,0.1,-0.037,-0.04
6,7.56,7.18,3.32,3.1,6.57,1.11,13.8,0.13,-0.064,-0.05
7,7.45,7.31,3.32,3.23,5.93,1.03,11.89,0.13,-0.025,0.01
8,7.59,7.43,3.43,3.25,5.83,1.28,11.59,0.17,-0.035,0.01
9,7.46,7.29,2.99,2.79,6.39,1.47,13.17,0.17,-0.042,0.01
10,7.32,7.3,2.88,2.7,6.49,3.95,16.09,0.19,-0.03,0.0
11,6.97,6.97,2.42,2.35,5.92,6.52,11.88,0.17,-0.021,0.05
12,7.15,7.23,2.57,2.53,5.73,6.73,12.93,0.16,-0.005,0.06
13,7.15,7.18,2.18,2.17,5.14,6.89,10.96,0.19,0.003,0.06
14,7.05,7.15,2.43,2.49,4.65,6.95,10.88,0.21,0.014,0.07
15,7.05,7.12,2.6,2.64,4.52,6.48,10.46,0.2,0.027,0.08
16,7.19,7.22,2.27,2.27,4.51,6.63,10.52,0.21,0.011,0.05
17,7.13,7.24,2.06,2.13,4.86,6.98,10.04,0.22,0.029,0.07
18,7.22,7.31,2.04,2.09,4.71,6.9,10.04,0.22,0.031,0.07
19,7.13,7.14,2.14,2.17,4.57,7.3,10.51,0.22,0.006,0.06
20,7.23,7.27,2.13,2.15,4.08,6.5,8.85,0.22,0.017,0.06
21,7.18,7.23,2.14,2.05,4.16,6.25,9.96,0.16,0.017,0.04
22,7.03,6.96,2.54,2.49,4.64,5.59,8.73,0.11,0.012,0.03
23,6.78,6.78,2.52,2.43,4.51,2.97,10.87,0.09,0.027,0.04
24,6.88,6.9,2.28,2.24,4.96,2.9,11.95,0.07,0.035,0.03
25,6.87,6.9,2.03,2.0,4.78,3.07,11.94,0.08,0.031,0.03
26,7.02,7.04,2.46,2.4,4.78,2.99,10.55,0.1,0.03,0.02
27,6.75,6.73,2.41,2.3,5.14,3.21,10.61,0.09,0.046,0.03
28,6.65,6.67,2.21,2.16,4.95,2.78,11.17,0.09,0.037,0.03
29,6.53,6.53,2.16,2.08,5.08,2.71,11.62,0.08,0.042,0.03
30,6.69,6.69,2.13,2.03,4.85,2.56,12.21,0.09,0.046,0.02
31,6.75,6.79,2.44,2.34,4.88,2.66,12.39,0.11,0.038,0.01
32,6.74,6.73,2.19,2.04,4.87,2.49,12.28,0.12,0.035,0.01
33,6.63,6.64,2.49,2.4,5.07,2.75,12.42,0.1,0.038,0.01
34,6.72,6.74,2.0,1.81,5.18,2.48,12.29,0.12,0.032,0.01
35,6.73,6.75,2.15,2.09,5.1,2.65,12.56,0.11,0.035,0.03
36,6.67,6.73,2.04,2.02,5.18,3.44,12.07,0.14,0.073,0.03
37,6.86,6.9,1.98,1.96,5.12,3.23,11.46,0.14,0.066,0.04
38,6.73,6.76,2.04,1.98,5.47,3.57,11.6,0.1,0.065,0.03
39,6.54,6.55,2.44,2.39,5.92,4.18,12.17,0.09,0.088,0.04
40,6.78,6.8,2.27,2.25,5.65,4.11,12.65,0.09,0.058,0.02
41,7.01,7.02,1.99,1.96,5.52,4.06,12.38,0.1,0.055,0.03
42,6.87,6.87,2.64,2.58,5.42,3.59,12.25,0.1,0.053,0.02
43,6.95,6.95,2.25,2.27,5.21,3.52,12.36,0.06,0.067,0.03
44,6.8,6.78,2.16,2.15,5.94,3.69,13.61,0.05,0.061,0.04
45,6.85,6.89,2.38,2.37,5.49,3.38,13.29,0.05,0.067,0.04
46,6.67,6.75,2.44,2.41,5.98,3.1,13.48,-0.01,0.102,0.07
47,6.73,6.71,2.44,2.35,6.1,3.86,14.12,-0.02,0.073,0.04
48,6.75,6.78,2.51,2.41,5.48,3.83,13.38,0.02,0.048,0.03
49,6.93,6.94,2.27,2.16,5.65,3.15,13.85,-0.05,0.099,0.06
50,6.78,6.83,2.45,2.36,5.93,2.31,14.17,-0.02,0.099,0.06
51,6.8,6.84,2.07,1.98,6.53,2.55,15.58,-0.01,0.092,0.05
52,6.8,6.71,2.78,2.68,6.4,1.69,15.15,0.05,0.005,0.02
53,7.12,7.02,2.17,2.01,6.85,1.63,15.77,0.09,-0.009,0.02
54,6.79,6.74,2.25,2.11,6.75,1.74,15.87,0.08,0.001,0.04
55,6.71,6.68,2.45,2.37,6.84,1.56,15.95,0.07,-0.002,0.03
56,6.36,6.29,3.02,2.9,6.81,1.65,15.86,0.08,-0.008,0.03
57,6.36,6.29,3.02,2.9,6.81,1.65,15.86,0.08,-0.008,0.03
58,6.36,6.29,3.02,2.9,6.81,1.65,15.86,0.08,-0.008,0.03
59,6.36,6.29,3.02,2.9,6.81,1.65,15.86,0.08,-0.008,0.03
1,6.87,6.93,2.62,2.44,6.59,1.08,15.19,0.1,0.028,0.02
2,6.86,6.92,2.58,2.5,6.02,1.79,13.23,0.1,0.02,0.03
3,7.16,7.03,2.38,2.26,6.05,1.44,12.75,0.1,-0.016,0.01
4,7.26,7.05,2.79,2.63,6.3,0.89,12.35,0.09,-0.035,-0.03
5,6.93,6.86,2.79,2.68,5.92,2.37,12.02,0.13,-0.022,-0.01
6,6.9,6.87,2.66,2.57,5.63,0.7,10.33,0.12,-0.007,0.02
7,6.61,6.6,2.72,2.6,6.53,2.56,15.53,0.14,-0.017,0.05
8,6.29,6.33,2.6,2.54,6.5,2.92,15.15,0.14,-0.023,0.06
9,7.1,7.1,2.61,2.55,5.77,4.87,14.18,0.15,-0.017,0.06
10,6.91,6.95,2.32,2.26,5.72,6.49,12.37,0.17,-0.007,0.06
11,7.14,7.18,2.4,2.39,5.47,7.0,11.7,0.17,0.005,0.06
12,7.07,7.09,2.07,2.03,5.42,6.97,11.03,0.19,0.005,0.06
13,7.13,7.18,2.11,2.13,4.69,6.72,10.54,0.21,0.028,0.06
14,7.25,7.28,2.16,2.14,4.58,6.61,9.78,0.21,0.016,0.06
15,7.18,7.26,2.42,2.44,4.18,6.02,9.42,0.26,0.038,0.06
16,7.38,7.46,2.52,2.54,4.17,7.01,9.39,0.24,0.031,0.06
17,7.3,7.37,2.23,2.24,4.63,6.64,9.68,0.25,0.021,0.07
18,7.44,7.47,2.35,2.35,4.66,6.98,10.66,0.24,0.013,0.04
19,6.87,6.91,2.23,2.18,4.74,6.24,9.56,0.15,0.011,0.05
20,7.11,7.17,2.27,2.27,4.52,6.56,10.62,0.12,0.022,0.04
21,7.04,6.97,2.51,2.43,4.31,4.16,8.4,0.1,0.02,0.02
22,6.81,6.81,2.15,2.04,4.98,3.07,11.28,0.09,0.024,0.04
23,6.91,6.94,2.31,2.27,5.06,3.24,12.48,0.08,0.045,0.03
24,6.77,6.74,2.1,2.06,5.65,2.98,11.76,0.07,0.047,0.03
25,6.86,6.85,2.48,2.45,5.04,3.05,10.86,0.08,0.044,0.03
26,6.63,6.65,2.31,2.24,4.74,2.71,10.84,0.1,0.043,0.03
27,6.53,6.51,2.66,2.54,5.0,2.64,11.64,0.09,0.037,0.03
28,6.86,6.91,1.96,1.87,4.82,2.7,11.99,0.11,0.035,0.02
29,6.71,6.76,2.38,2.28,4.75,2.5,11.97,0.14,0.033,0.02
30,6.84,6.89,2.14,2.06,4.76,2.43,12.08,0.14,0.031,0.01
31,6.83,6.85,2.09,1.96,5.02,2.76,12.36,0.12,0.039,0.02
32,6.77,6.81,2.32,2.2,4.89,2.54,12.45,0.11,0.033,0.01
33,6.6,6.6,2.26,2.11,4.86,2.69,12.24,0.11,0.037,0.01
34,6.91,6.94,1.89,1.83,4.96,2.58,12.55,0.14,0.031,0.03
1,6.88,6.93,2.17,2.19,5.57,4.06,12.58,0.1,0.057,0.03
2,6.75,6.87,2.55,2.51,5.96,2.99,13.5,0.11,0.1,0.04
3,6.91,6.99,2.0,1.97,5.67,3.44,13.79,0.11,0.079,0.04
4,7.01,7.04,2.52,2.42,5.79,4.27,14.63,0.11,0.063,0.02
5,6.91,6.98,2.59,2.5,5.21,3.09,13.15,0.08,0.068,0.03
6,6.71,6.74,2.27,2.15,5.76,2.96,14.51,0.0,0.097,0.05
7,6.52,6.52,2.24,2.08,6.41,2.36,15.39,0.01,0.094,0.05
8,6.48,6.51,2.28,2.24,6.96,2.06,15.49,-0.01,0.081,0.05
9,6.77,6.69,2.47,2.36,6.86,1.63,15.3,0.07,-0.01,0.03
10,6.62,6.58,2.48,2.39,6.9,1.61,15.48,0.08,-0.004,0.03
11,6.62,6.56,2.97,2.86,6.41,1.6,15.66,0.11,0.003,0.02
12,6.96,6.92,2.5,2.42,6.68,1.65,15.92,0.07,-0.01,0.03
13,6.96,6.92,2.5,2.42,6.68,1.65,15.92,0.07,-0.01,0.03
14,6.96,6.92,2.5,2.42,6.68,1.65,15.92,0.07,-0.01,0.03
15,6.96,6.92,2.5,2.42,6.68,1.65,15.92,0.07,-0.01,0.03
1,6.98,6.82,2.76,2.63,6.0,1.22,13.05,0.1,-0.026,-0.01
2,7.17,6.93,2.74,2.56,6.29,0.92,12.02,0.09,-0.036,-0.03
3,7.37,7.05,2.79,2.6,6.36,0.9,13.82,0.1,-0.061,-0.05
4,6.8,6.72,2.66,2.55,5.55,1.21,9.94,0.14,-0.03,0.04
5,6.85,6.87,2.59,2.53,5.48,1.87,10.15,0.14,-0.015,0.05
6,6.62,6.65,2.44,2.34,6.82,3.01,15.31,0.13,-0.014,0.05
7,6.82,6.83,2.28,2.22,6.45,3.02,14.82,0.14,-0.023,0.06
8,7.08,7.13,2.41,2.38,5.93,6.88,12.62,0.16,-0.008,0.06
9,6.96,7.01,2.24,2.24,5.41,6.78,11.17,0.18,0.0,0.07
10,7.1,7.12,2.38,2.32,5.37,7.11,11.13,0.18,0.005,0.06
11,7.01,7.11,2.54,2.59,5.06,6.8,10.78,0.21,0.029,0.06
12,7.03,7.06,2.18,2.18,4.7,6.6,10.84,0.2,0.01,0.06
13,7.21,7.27,2.04,2.07,4.66,6.53,10.23,0.24,0.037,0.07
14,7.14,7.21,2.19,2.24,4.71,7.03,10.28,0.23,0.03,0.07
15,7.38,7.47,2.28,2.35,4.43,6.65,10.23,0.23,0.022,0.06
16,7.32,7.36,2.0,2.03,4.53,7.46,10.51,0.24,0.007,0.05
17,7.16,7.19,2.34,2.29,4.7,5.12,10.09,0.19,0.018,0.04
18,7.15,7.21,2.47,2.42,4.49,7.04,11.11,0.13,0.026,0.04
19,6.77,6.71,2.51,2.42,4.34,2.49,9.51,0.09,0.028,0.02
20,6.81,6.79,2.13,2.06,5.09,2.81,12.0,0.07,0.03,0.03
21,6.88,6.88,2.34,2.28,4.9,3.04,12.06,0.09,0.031,0.03
22,7.04,7.05,2.3,2.25,4.84,3.11,11.32,0.1,0.034,0.03
23,6.95,6.97,2.37,2.32,4.74,3.1,10.2,0.1,0.048,0.02
24,6.77,6.76,1.94,1.91,5.04,2.78,11.03,0.1,0.047,0.03
25,6.56,6.56,2.45,2.35,4.99,2.8,11.3,0.09,0.036,0.02
26,6.53,6.6,2.51,2.43,4.82,2.57,11.61,0.11,0.028,0.03
27,6.64,6.65,2.23,2.11,4.9,2.63,12.01,0.1,0.039,0.02
28,7.04,7.07,2.26,2.15,4.95,2.7,12.43,0.13,0.038,0.02
29,6.81,6.85,2.19,2.07,4.99,2.59,12.22,0.13,0.033,0.01
30,6.75,6.76,1.99,1.87,5.09,2.39,12.46,0.13,0.032,0.02
31,6.77,6.81,2.04,1.98,5.1,2.4,12.14,0.13,0.035,0.02
32,6.76,6.8,2.01,1.94,5.06,2.61,12.42,0.12,0.031,0.03
33,6.78,6.86,2.03,2.01,4.7,2.93,11.46,0.16,0.074,0.04
34,6.85,6.92,2.26,2.22,4.84,2.98,11.22,0.15,0.074,0.02
35,6.8,6.87,2.12,2.05,4.76,3.59,11.72,0.16,0.078,0.03
36,6.91,6.97,2.38,2.29,5.72,3.97,12.68,0.16,0.073,0.02
37,6.74,6.76,2.3,2.29,5.7,4.18,12.7,0.1,0.06,0.02
38,6.81,6.84,2.06,2.06,5.6,4.01,12.34,0.09,0.058,0.03
39,6.83,6.88,2.55,2.52,5.49,3.84,12.28,0.11,0.045,0.02
40,6.99,6.95,2.14,2.12,5.72,3.56,12.76,0.07,0.062,0.03
1,6.84,6.85,2.31,2.28,5.74,3.19,12.6,0.07,0.068,0.03
1,6.62,6.61,2.1,2.05,6.57,2.59,14.36,-0.01,0.119,0.07
2,6.8,6.73,2.72,2.62,6.55,1.7,15.94,0.06,-0.002,0.04
3,6.72,6.66,2.63,2.54,6.69,1.57,15.57,0.08,0.002,0.03
4,6.72,6.66,2.63,2.54,6.69,1.57,15.57,0.08,0.002,0.03
5,6.72,6.66,2.63,2.54,6.69,1.57,15.57,0.08,0.002,0.03
6,6.44,6.42,2.75,2.69,6.64,1.52,15.6,0.08,-0.016,0.05
1,7.27,7.31,2.68,2.69,6.07,0.84,13.28,0.14,-0.002,0.08
2,6.63,6.65,2.38,2.28,5.97,1.68,13.45,0.1,0.023,0.04
