frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
13,5.91,6.1,2.85,2.97,7.49,3.7,16.09,0.23,-0.118,0.01
14,5.98,6.16,2.84,2.93,7.65,3.73,16.23,0.23,-0.116,0.01
15,6.02,6.23,2.77,2.89,7.76,3.68,16.15,0.23,-0.118,0.02
16,6.02,6.23,2.77,2.89,7.76,3.68,16.15,0.23,-0.118,0.02
17,6.02,6.23,2.77,2.89,7.76,3.68,16.15,0.23,-0.118,0.02
18,6.02,6.23,2.77,2.89,7.76,3.68,16.15,0.23,-0.118,0.02
1,6.04,6.18,3.25,3.31,7.4,5.13,15.46,0.22,-0.17,0.0
2,6.28,6.44,2.88,3.0,7.43,5.18,17.13,0.23,-0.175,0.01
3,6.12,6.24,2.76,2.87,7.62,4.84,16.5,0.22,-0.141,0.02
4,5.99,6.13,2.82,2.89,7.52,4.72,16.26,0.24,-0.131,0.0
5,5.86,6.05,2.84,2.96,8.07,4.45,16.82,0.24,-0.123,0.01
6,5.82,5.99,2.89,2.97,7.83,4.3,16.45,0.24,-0.123,0.01
7,5.93,6.13,2.79,2.9,7.62,3.92,16.46,0.23,-0.116,0.01
8,5.77,5.97,2.96,3.04,7.79,3.52,16.65,0.24,-0.118,0.0
9,5.79,6.0,2.88,2.96,7.69,3.59,16.12,0.24,-0.119,0.0
10,5.88,6.07,2.92,3.03,8.03,3.74,16.5,0.21,-0.12,0.02
11,5.9,6.1,2.72,2.84,7.6,3.66,16.0,0.23,-0.121,0.01
12,5.86,6.04,2.74,2.87,7.77,3.54,16.39,0.2,-0.119,0.01
13,5.9,6.1,2.93,3.05,7.69,3.57,16.25,0.23,-0.121,0.01
14,5.94,6.14,2.9,3.01,7.86,3.72,16.21,0.23,-0.119,0.01
15,5.94,6.14,2.9,3.01,7.86,3.72,16.21,0.23,-0.119,0.01
16,5.94,6.14,2.9,3.01,7.86,3.72,16.21,0.23,-0.119,0.01
17,5.94,6.14,2.9,3.01,7.86,3.72,16.21,0.23,-0.119,0.01
18,5.94,6.14,2.9,3.01,7.86,3.72,16.21,0.23,-0.119,0.01
1,6.29,6.43,2.99,3.05,7.35,5.13,15.49,0.21,-0.17,0.01
2,6.32,6.46,2.97,3.06,7.38,5.33,17.07,0.24,-0.176,0.01
3,6.29,6.43,3.03,3.12,7.35,4.74,16.38,0.24,-0.173,0.01
4,5.99,6.14,2.8,2.87,7.52,4.77,16.74,0.25,-0.138,-0.01
5,5.83,6.0,2.9,2.98,7.77,3.89,16.69,0.24,-0.126,0.0
6,5.91,6.08,2.95,3.02,7.81,3.83,16.44,0.25,-0.121,0.01
7,5.87,6.07,2.83,2.92,7.73,3.49,16.27,0.24,-0.123,0.0
8,5.88,6.04,2.82,2.9,7.7,3.56,15.88,0.24,-0.12,0.0
9,5.8,5.98,2.82,2.93,7.49,3.72,16.09,0.21,-0.122,0.01
10,5.71,5.88,3.07,3.17,7.81,3.55,16.09,0.21,-0.126,0.02
11,5.84,6.06,2.73,2.86,7.72,3.59,16.61,0.19,-0.118,0.01
12,5.91,6.12,2.74,2.87,7.6,3.93,16.7,0.22,-0.116,0.01
13,6.0,6.17,2.82,2.91,7.47,3.62,16.35,0.24,-0.114,0.01
14,5.95,6.18,2.78,2.92,7.7,3.68,16.12,0.24,-0.119,0.01
15,5.95,6.18,2.78,2.92,7.7,3.68,16.12,0.24,-0.119,0.01
16,5.95,6.18,2.78,2.92,7.7,3.68,16.12,0.24,-0.119,0.01
17,5.95,6.18,2.78,2.92,7.7,3.68,16.12,0.24,-0.119,0.01
1,5.89,5.93,3.09,3.04,6.37,2.63,10.16,0.25,-0.183,0.0
2,6.29,6.43,3.11,3.18,6.88,4.9,16.85,0.23,-0.172,0.01
3,6.23,6.39,3.05,3.15,6.92,5.01,16.86,0.22,-0.174,0.01
4,5.98,6.1,2.89,3.0,7.37,4.7,16.22,0.21,-0.142,0.01
5,5.84,6.0,2.9,3.0,7.23,4.74,16.32,0.25,-0.132,0.01
6,5.83,6.0,2.92,3.03,8.0,4.42,16.74,0.23,-0.12,0.01
7,5.84,6.0,2.97,3.06,7.75,4.32,16.4,0.25,-0.118,0.01
8,5.95,6.13,2.7,2.81,7.74,3.56,16.57,0.23,-0.117,0.01
9,5.83,6.03,2.88,2.96,7.69,3.67,16.11,0.25,-0.118,0.0
10,5.9,6.11,2.87,2.95,7.56,3.95,16.22,0.24,-0.116,0.01
11,5.9,6.1,2.8,2.9,7.89,3.65,16.43,0.23,-0.122,0.01
12,5.91,6.09,2.97,3.06,7.83,3.54,16.2,0.23,-0.122,0.02
13,5.82,6.02,2.97,3.07,7.64,3.7,16.32,0.22,-0.118,0.01
14,5.91,6.09,2.83,2.95,7.89,3.57,16.27,0.23,-0.118,0.01
15,5.92,6.11,2.87,2.97,7.85,3.68,16.13,0.24,-0.118,0.0
16,5.92,6.11,2.87,2.97,7.85,3.68,16.13,0.24,-0.118,0.0
