frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
179,7.69,7.68,2.55,2.51,6.13,1.18,11.31,0.08,0.004,0.04
180,7.68,7.67,2.55,2.5,6.14,1.15,11.51,0.08,0.008,0.04
181,7.67,7.66,2.55,2.51,6.14,1.18,11.4,0.07,0.003,0.04
182,7.68,7.68,2.55,2.5,6.13,1.16,11.49,0.08,0.004,0.04
183,7.69,7.68,2.55,2.5,6.13,1.16,11.38,0.08,0.004,0.04
184,7.69,7.68,2.56,2.51,6.12,1.17,11.35,0.07,0.003,0.04
185,7.67,7.67,2.56,2.51,6.14,1.16,11.42,0.07,0.008,0.04
186,7.69,7.69,2.56,2.51,6.12,1.17,11.4,0.08,0.003,0.04
187,7.68,7.68,2.56,2.51,6.12,1.16,11.39,0.08,-0.002,0.04
188,7.66,7.66,2.55,2.5,6.14,1.16,11.44,0.07,0.006,0.04
189,7.66,7.66,2.55,2.5,6.14,1.16,11.44,0.07,0.006,0.04
190,7.68,7.68,2.56,2.51,6.12,1.17,11.36,0.08,0.005,0.03
191,7.68,7.67,2.56,2.51,6.14,1.14,11.55,0.08,0.009,0.04
192,7.66,7.65,2.55,2.51,6.14,1.19,11.41,0.06,0.004,0.04
193,7.68,7.68,2.55,2.51,6.15,1.15,11.5,0.08,0.002,0.04
194,7.68,7.68,2.57,2.51,6.12,1.16,11.37,0.07,0.003,0.04
195,7.68,7.68,2.57,2.53,6.12,1.18,11.34,0.08,-0.001,0.04
196,7.68,7.68,2.56,2.51,6.13,1.18,11.32,0.08,0.001,0.04
197,7.68,7.68,2.56,2.51,6.12,1.17,11.41,0.08,0.004,0.04
198,7.68,7.68,2.56,2.51,6.13,1.18,11.38,0.07,0.0,0.04
199,7.68,7.68,2.56,2.51,6.13,1.18,11.32,0.08,0.004,0.04
200,7.68,7.68,2.56,2.51,6.13,1.17,11.38,0.07,0.001,0.04
201,7.67,7.67,2.56,2.51,6.15,1.14,11.55,0.08,0.007,0.04
202,7.67,7.66,2.56,2.51,6.13,1.18,11.41,0.07,0.006,0.04
203,7.67,7.67,2.55,2.5,6.15,1.15,11.5,0.08,0.005,0.04
204,7.68,7.67,2.56,2.51,6.14,1.16,11.47,0.07,0.008,0.04
205,7.68,7.67,2.55,2.5,6.14,1.15,11.51,0.08,0.006,0.04
206,7.68,7.68,2.56,2.51,6.14,1.16,11.4,0.07,0.002,0.04
207,7.67,7.67,2.55,2.5,6.14,1.15,11.5,0.08,0.009,0.04
208,7.69,7.68,2.57,2.51,6.11,1.18,11.38,0.07,0.002,0.04
209,7.69,7.69,2.55,2.5,6.13,1.18,11.31,0.08,0.001,0.04
210,7.67,7.67,2.56,2.51,6.14,1.17,11.46,0.07,0.007,0.04
211,7.68,7.67,2.55,2.51,6.15,1.15,11.5,0.08,0.006,0.04
212,7.67,7.67,2.55,2.5,6.14,1.15,11.53,0.07,0.008,0.04
213,7.69,7.69,2.56,2.51,6.12,1.17,11.37,0.08,0.002,0.04
214,7.69,7.69,2.56,2.51,6.12,1.17,11.39,0.08,0.002,0.04
215,7.68,7.68,2.55,2.51,6.14,1.16,11.38,0.08,-0.004,0.04
216,7.67,7.68,2.58,2.52,6.12,1.17,11.38,0.07,0.003,0.03
217,7.68,7.68,2.57,2.53,6.13,1.17,11.39,0.08,0.001,0.04
218,7.69,7.69,2.56,2.51,6.13,1.17,11.36,0.08,0.001,0.04
219,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.008,0.04
220,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.008,0.04
221,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.008,0.04
222,7.69,7.69,2.57,2.52,6.12,1.18,11.32,0.08,0.002,0.04
223,7.67,7.67,2.55,2.5,6.14,1.16,11.5,0.07,0.009,0.04
224,7.67,7.67,2.55,2.5,6.13,1.16,11.48,0.07,0.01,0.03
225,7.68,7.67,2.55,2.5,6.15,1.14,11.5,0.08,0.006,0.04
226,7.68,7.67,2.55,2.51,6.14,1.16,11.44,0.07,0.007,0.04
227,7.69,7.69,2.56,2.51,6.13,1.17,11.39,0.08,0.003,0.04
228,7.69,7.69,2.56,2.51,6.12,1.16,11.39,0.08,0.001,0.04
229,7.69,7.68,2.56,2.51,6.12,1.17,11.39,0.08,0.002,0.04
230,7.69,7.69,2.56,2.51,6.12,1.18,11.35,0.08,0.002,0.04
231,7.7,7.69,2.56,2.51,6.11,1.18,11.4,0.08,0.004,0.04
232,7.68,7.67,2.56,2.51,6.14,1.16,11.45,0.08,0.008,0.04
233,7.67,7.67,2.55,2.5,6.14,1.15,11.52,0.07,0.008,0.04
234,7.67,7.67,2.55,2.5,6.15,1.15,11.47,0.08,0.005,0.04
235,7.67,7.66,2.55,2.5,6.16,1.14,11.52,0.08,0.004,0.04
236,7.67,7.66,2.56,2.5,6.15,1.15,11.44,0.07,0.004,0.04
237,7.69,7.68,2.56,2.51,6.12,1.18,11.39,0.07,0.002,0.04
238,7.67,7.66,2.56,2.51,6.15,1.17,11.44,0.07,0.006,0.04
239,7.67,7.67,2.55,2.5,6.14,1.15,11.53,0.07,0.006,0.04
240,7.69,7.69,2.56,2.51,6.13,1.17,11.41,0.08,0.003,0.04
241,7.7,7.69,2.56,2.51,6.11,1.17,11.4,0.08,0.002,0.04
242,7.69,7.69,2.56,2.51,6.12,1.17,11.39,0.08,0.007,0.03
243,7.69,7.68,2.56,2.51,6.13,1.18,11.37,0.07,0.0,0.04
244,7.69,7.69,2.55,2.5,6.13,1.17,11.33,0.08,0.003,0.04
245,7.69,7.69,2.57,2.52,6.12,1.17,11.39,0.08,0.002,0.04
246,7.67,7.67,2.55,2.5,6.15,1.15,11.53,0.07,0.007,0.04
247,7.69,7.68,2.56,2.51,6.12,1.17,11.39,0.08,0.003,0.04
248,7.67,7.67,2.56,2.51,6.14,1.15,11.5,0.07,0.009,0.04
249,7.69,7.69,2.55,2.51,6.13,1.17,11.39,0.08,0.002,0.04
250,7.69,7.69,2.55,2.51,6.13,1.17,11.39,0.08,0.002,0.04
251,7.67,7.67,2.57,2.51,6.13,1.16,11.46,0.07,0.009,0.04
252,7.69,7.69,2.56,2.51,6.11,1.18,11.36,0.08,0.005,0.04
253,7.68,7.68,2.56,2.51,6.12,1.17,11.39,0.07,-0.002,0.04
254,7.68,7.68,2.56,2.51,6.13,1.18,11.32,0.08,0.004,0.04
255,7.69,7.69,2.56,2.51,6.13,1.17,11.36,0.08,0.0,0.04
256,7.68,7.68,2.56,2.51,6.14,1.16,11.42,0.08,0.001,0.04
257,7.69,7.68,2.57,2.52,6.11,1.18,11.38,0.08,-0.001,0.04
258,7.67,7.67,2.55,2.5,6.14,1.16,11.5,0.08,0.007,0.04
259,7.67,7.67,2.55,2.5,6.14,1.15,11.49,0.07,0.009,0.04
260,7.67,7.67,2.55,2.5,6.15,1.15,11.46,0.07,0.007,0.04
261,7.69,7.68,2.56,2.51,6.13,1.17,11.35,0.08,0.001,0.04
262,7.69,7.68,2.56,2.51,6.12,1.17,11.4,0.08,0.003,0.04
263,7.69,7.69,2.56,2.51,6.12,1.18,11.4,0.08,0.002,0.04
264,7.69,7.69,2.56,2.51,6.13,1.17,11.33,0.08,0.002,0.04
265,7.69,7.69,2.56,2.51,6.11,1.18,11.37,0.08,0.0,0.04
266,7.69,7.69,2.55,2.5,6.12,1.18,11.31,0.08,0.005,0.04
267,7.67,7.67,2.56,2.51,6.14,1.15,11.47,0.08,0.009,0.03
268,7.66,7.66,2.56,2.51,6.14,1.18,11.42,0.07,0.007,0.04
269,7.67,7.67,2.56,2.5,6.14,1.15,11.5,0.08,0.008,0.04
270,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.007,0.04
271,7.68,7.67,2.56,2.51,6.15,1.15,11.52,0.08,0.007,0.04
272,7.69,7.69,2.56,2.51,6.12,1.17,11.38,0.08,0.0,0.04
273,7.68,7.67,2.55,2.5,6.16,1.14,11.51,0.08,0.006,0.04
274,7.68,7.68,2.56,2.51,6.12,1.18,11.39,0.07,0.001,0.04
275,7.68,7.69,2.56,2.51,6.13,1.18,11.32,0.08,0.003,0.04
276,7.69,7.68,2.56,2.51,6.12,1.17,11.38,0.08,0.003,0.04
277,7.69,7.69,2.56,2.51,6.12,1.18,11.32,0.08,0.003,0.04
278,7.69,7.69,2.56,2.51,6.12,1.17,11.4,0.08,0.003,0.04
279,7.68,7.68,2.55,2.51,6.14,1.16,11.38,0.08,-0.001,0.04
280,7.68,7.68,2.55,2.51,6.14,1.16,11.38,0.08,-0.001,0.04
281,7.68,7.68,2.55,2.51,6.14,1.16,11.38,0.08,-0.001,0.04
282,7.67,7.66,2.54,2.5,6.15,1.14,11.5,0.08,0.005,0.04
283,7.67,7.66,2.54,2.5,6.15,1.14,11.5,0.08,0.005,0.04
284,7.69,7.69,2.56,2.51,6.13,1.17,11.34,0.08,0.003,0.04
285,7.69,7.68,2.56,2.51,6.13,1.17,11.38,0.08,-0.002,0.04
286,7.68,7.68,2.55,2.5,6.13,1.17,11.31,0.08,0.0,0.04
287,7.68,7.68,2.55,2.51,6.14,1.16,11.38,0.08,-0.002,0.04
288,7.69,7.69,2.56,2.51,6.12,1.17,11.35,0.08,0.002,0.04
289,7.69,7.68,2.55,2.51,6.14,1.17,11.41,0.08,0.001,0.04
290,7.69,7.68,2.56,2.51,6.13,1.18,11.37,0.07,0.0,0.04
291,7.69,7.69,2.55,2.51,6.12,1.18,11.32,0.08,0.003,0.04
292,7.67,7.66,2.55,2.5,6.16,1.15,11.48,0.08,0.004,0.04
293,7.67,7.66,2.56,2.51,6.14,1.14,11.54,0.07,0.008,0.04
294,7.68,7.67,2.56,2.5,6.14,1.16,11.5,0.07,0.009,0.04
295,7.67,7.66,2.56,2.5,6.15,1.14,11.54,0.07,0.009,0.03
296,7.67,7.66,2.56,2.52,6.13,1.18,11.37,0.07,0.004,0.04
297,7.67,7.68,2.57,2.51,6.13,1.16,11.43,0.07,0.008,0.03
298,7.69,7.68,2.57,2.52,6.13,1.17,11.37,0.08,0.002,0.04
299,7.7,7.69,2.56,2.51,6.11,1.17,11.38,0.08,-0.001,0.04
300,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.006,0.04
301,7.69,7.69,2.56,2.51,6.13,1.17,11.37,0.08,0.003,0.04
