frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
183,7.19,7.19,2.75,2.86,6.31,4.4,14.82,0.13,-0.052,-0.03
184,7.18,7.19,2.75,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
185,7.18,7.19,2.75,2.85,6.33,4.38,14.83,0.13,-0.05,-0.03
186,7.19,7.19,2.75,2.85,6.33,4.39,14.86,0.13,-0.05,-0.03
187,7.19,7.19,2.75,2.85,6.33,4.39,14.84,0.13,-0.05,-0.03
188,7.18,7.19,2.76,2.85,6.33,4.4,14.83,0.13,-0.049,-0.03
189,7.18,7.19,2.75,2.85,6.32,4.39,14.85,0.13,-0.051,-0.03
190,7.19,7.19,2.75,2.85,6.32,4.39,14.83,0.13,-0.051,-0.03
191,7.18,7.19,2.75,2.85,6.32,4.39,14.84,0.13,-0.049,-0.03
192,7.19,7.2,2.76,2.85,6.33,4.4,14.83,0.13,-0.049,-0.03
193,7.19,7.2,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
194,7.18,7.19,2.75,2.84,6.33,4.38,14.83,0.13,-0.051,-0.03
195,7.19,7.2,2.74,2.84,6.33,4.39,14.85,0.13,-0.051,-0.03
196,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
197,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
198,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
199,7.18,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.051,-0.03
200,7.18,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.051,-0.03
201,7.19,7.2,2.75,2.84,6.33,4.39,14.85,0.13,-0.049,-0.03
202,7.19,7.2,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
203,7.19,7.2,2.75,2.84,6.33,4.39,14.85,0.13,-0.049,-0.03
204,7.19,7.2,2.75,2.84,6.33,4.39,14.83,0.13,-0.05,-0.03
205,7.19,7.2,2.75,2.84,6.33,4.39,14.83,0.13,-0.05,-0.03
206,7.19,7.2,2.75,2.84,6.33,4.39,14.82,0.13,-0.051,-0.03
207,7.19,7.2,2.75,2.84,6.33,4.39,14.83,0.13,-0.049,-0.03
208,7.18,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
209,7.19,7.2,2.75,2.84,6.34,4.39,14.84,0.13,-0.049,-0.03
210,7.18,7.19,2.76,2.86,6.31,4.4,14.83,0.13,-0.05,-0.03
211,7.19,7.19,2.75,2.85,6.31,4.4,14.82,0.13,-0.052,-0.03
212,7.19,7.2,2.75,2.85,6.31,4.39,14.82,0.13,-0.05,-0.03
213,7.18,7.19,2.76,2.85,6.31,4.39,14.82,0.13,-0.05,-0.03
214,7.19,7.2,2.76,2.85,6.31,4.4,14.83,0.13,-0.05,-0.03
215,7.18,7.19,2.75,2.85,6.33,4.39,14.86,0.13,-0.05,-0.03
216,7.19,7.2,2.75,2.84,6.32,4.39,14.83,0.13,-0.051,-0.03
217,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.051,-0.03
218,7.18,7.19,2.75,2.85,6.33,4.39,14.83,0.13,-0.05,-0.03
219,7.19,7.19,2.76,2.86,6.31,4.39,14.84,0.13,-0.051,-0.03
220,7.18,7.19,2.75,2.86,6.31,4.39,14.84,0.13,-0.051,-0.03
221,7.19,7.2,2.76,2.85,6.3,4.39,14.83,0.13,-0.051,-0.03
222,7.18,7.19,2.76,2.85,6.32,4.38,14.83,0.13,-0.051,-0.03
223,7.18,7.19,2.76,2.85,6.32,4.39,14.83,0.13,-0.051,-0.03
224,7.19,7.2,2.75,2.86,6.31,4.4,14.83,0.13,-0.052,-0.03
225,7.18,7.19,2.76,2.85,6.31,4.38,14.82,0.13,-0.051,-0.03
226,7.18,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
227,7.19,7.19,2.76,2.86,6.31,4.41,14.83,0.13,-0.051,-0.03
228,7.19,7.19,2.76,2.86,6.31,4.41,14.83,0.13,-0.051,-0.03
229,7.19,7.19,2.76,2.86,6.31,4.41,14.83,0.13,-0.051,-0.03
230,7.19,7.19,2.76,2.86,6.31,4.41,14.83,0.13,-0.051,-0.03
231,7.19,7.19,2.76,2.86,6.31,4.41,14.83,0.13,-0.051,-0.03
232,7.19,7.19,2.75,2.85,6.3,4.42,14.84,0.13,-0.052,-0.03
233,7.18,7.19,2.76,2.85,6.31,4.38,14.82,0.13,-0.05,-0.03
234,7.19,7.2,2.76,2.86,6.31,4.4,14.84,0.13,-0.052,-0.03
235,7.19,7.2,2.75,2.85,6.3,4.4,14.84,0.13,-0.051,-0.03
236,7.19,7.19,2.76,2.86,6.31,4.38,14.84,0.13,-0.051,-0.03
237,7.19,7.19,2.76,2.85,6.3,4.39,14.82,0.13,-0.051,-0.03
238,7.19,7.2,2.76,2.85,6.31,4.4,14.83,0.13,-0.052,-0.03
239,7.19,7.2,2.75,2.85,6.3,4.4,14.82,0.13,-0.052,-0.03
240,7.18,7.19,2.75,2.86,6.31,4.39,14.83,0.13,-0.052,-0.03
241,7.19,7.2,2.75,2.84,6.33,4.38,14.84,0.13,-0.05,-0.03
242,7.19,7.2,2.75,2.84,6.33,4.39,14.85,0.13,-0.049,-0.03
243,7.19,7.19,2.75,2.85,6.33,4.4,14.83,0.13,-0.049,-0.03
244,7.19,7.19,2.75,2.85,6.32,4.38,14.84,0.13,-0.051,-0.03
245,7.19,7.2,2.74,2.84,6.33,4.39,14.85,0.13,-0.051,-0.03
246,7.18,7.19,2.76,2.86,6.31,4.39,14.84,0.13,-0.051,-0.03
247,7.19,7.19,2.76,2.86,6.31,4.41,14.83,0.13,-0.051,-0.03
248,7.18,7.19,2.75,2.85,6.32,4.39,14.84,0.13,-0.051,-0.03
249,7.19,7.19,2.75,2.85,6.33,4.39,14.85,0.13,-0.05,-0.03
250,7.19,7.2,2.75,2.85,6.31,4.39,14.84,0.13,-0.052,-0.03
251,7.19,7.19,2.75,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
252,7.19,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
253,7.18,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.051,-0.03
254,7.19,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.051,-0.03
255,7.18,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.052,-0.03
256,7.19,7.19,2.75,2.85,6.3,4.39,14.83,0.13,-0.051,-0.03
257,7.19,7.19,2.75,2.85,6.32,4.38,14.83,0.13,-0.05,-0.03
258,7.19,7.2,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
259,7.19,7.2,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
260,7.19,7.2,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
261,7.19,7.2,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
262,7.19,7.2,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
263,7.19,7.2,2.76,2.85,6.3,4.4,14.82,0.13,-0.051,-0.03
