frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
134,5.59,5.53,2.42,2.42,7.36,1.33,14.63,-0.07,0.049,0.11
135,5.59,5.53,2.42,2.42,7.38,1.33,14.67,-0.07,0.049,0.11
136,5.58,5.53,2.42,2.42,7.37,1.33,14.66,-0.07,0.049,0.11
137,5.59,5.53,2.43,2.42,7.36,1.33,14.64,-0.07,0.048,0.11
138,5.59,5.53,2.43,2.42,7.36,1.33,14.65,-0.07,0.048,0.11
139,5.59,5.53,2.42,2.41,7.37,1.32,14.7,-0.07,0.049,0.11
140,5.59,5.53,2.43,2.42,7.36,1.33,14.67,-0.07,0.049,0.11
141,5.59,5.53,2.42,2.41,7.36,1.32,14.68,-0.07,0.049,0.11
142,5.59,5.53,2.42,2.41,7.36,1.32,14.64,-0.07,0.049,0.11
143,5.58,5.52,2.42,2.41,7.36,1.33,14.66,-0.07,0.05,0.11
144,5.58,5.52,2.43,2.42,7.36,1.33,14.68,-0.07,0.049,0.11
145,5.59,5.53,2.42,2.41,7.36,1.33,14.66,-0.07,0.049,0.11
146,5.58,5.53,2.42,2.41,7.36,1.33,14.68,-0.07,0.049,0.11
147,5.59,5.53,2.43,2.42,7.37,1.33,14.67,-0.07,0.049,0.11
148,5.58,5.53,2.43,2.42,7.37,1.33,14.66,-0.07,0.049,0.11
149,5.59,5.53,2.41,2.4,7.37,1.33,14.69,-0.07,0.049,0.11
150,5.59,5.53,2.42,2.41,7.37,1.33,14.67,-0.07,0.049,0.11
151,5.58,5.52,2.41,2.4,7.39,1.32,14.72,-0.07,0.049,0.11
152,5.58,5.53,2.41,2.41,7.38,1.33,14.68,-0.07,0.049,0.11
153,5.58,5.52,2.42,2.41,7.38,1.32,14.69,-0.07,0.05,0.11
154,5.58,5.52,2.42,2.42,7.38,1.32,14.68,-0.07,0.049,0.11
155,5.59,5.53,2.43,2.42,7.38,1.33,14.63,-0.07,0.049,0.11
156,5.59,5.53,2.43,2.42,7.36,1.33,14.61,-0.07,0.048,0.11
157,5.59,5.53,2.42,2.42,7.37,1.33,14.65,-0.07,0.049,0.11
158,5.59,5.53,2.41,2.41,7.36,1.32,14.67,-0.07,0.049,0.11
159,5.59,5.53,2.43,2.42,7.36,1.32,14.69,-0.07,0.049,0.11
160,5.59,5.53,2.43,2.42,7.36,1.32,14.69,-0.07,0.049,0.11
161,5.59,5.53,2.43,2.42,7.36,1.32,14.69,-0.07,0.049,0.11
162,5.58,5.53,2.42,2.41,7.38,1.32,14.7,-0.07,0.05,0.11
163,5.58,5.52,2.42,2.41,7.38,1.33,14.68,-0.07,0.05,0.11
164,5.59,5.53,2.42,2.42,7.37,1.33,14.63,-0.07,0.049,0.11
165,5.58,5.52,2.42,2.41,7.38,1.32,14.72,-0.07,0.05,0.11
166,5.59,5.53,2.42,2.41,7.37,1.33,14.67,-0.07,0.049,0.11
167,5.59,5.53,2.42,2.41,7.35,1.33,14.66,-0.07,0.048,0.11
168,5.58,5.53,2.41,2.4,7.38,1.32,14.69,-0.07,0.05,0.11
