frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
484,8.41,8.36,1.86,1.97,6.84,4.64,17.93,0.08,-0.032,0.08
485,8.39,8.35,1.87,1.99,6.85,4.28,17.94,0.08,-0.032,0.08
486,8.4,8.35,1.87,1.98,6.84,4.24,17.95,0.08,-0.034,0.07
487,8.4,8.36,1.86,1.98,6.85,4.33,17.97,0.08,-0.031,0.07
488,8.4,8.36,1.86,1.98,6.85,4.33,17.97,0.08,-0.031,0.07
489,8.4,8.36,1.86,1.98,6.85,4.33,17.97,0.08,-0.031,0.07
490,8.42,8.38,1.85,1.97,6.84,4.63,17.92,0.08,-0.032,0.08
491,8.42,8.38,1.85,1.97,6.84,4.63,17.92,0.08,-0.032,0.08
492,8.41,8.36,1.86,1.98,6.84,4.28,17.96,0.08,-0.034,0.07
493,8.41,8.37,1.85,1.97,6.84,4.39,17.97,0.08,-0.034,0.07
494,8.41,8.37,1.86,1.97,6.82,4.29,17.93,0.08,-0.034,0.07
495,8.42,8.39,1.85,1.97,6.84,4.64,17.95,0.08,-0.032,0.08
496,8.41,8.38,1.87,1.98,6.85,4.27,17.95,0.08,-0.031,0.08
497,8.39,8.34,1.88,1.99,6.85,4.36,18.0,0.08,-0.032,0.08
498,8.39,8.34,1.88,1.99,6.84,4.17,17.93,0.08,-0.033,0.07
499,8.4,8.36,1.87,1.99,6.84,4.19,17.93,0.08,-0.03,0.08
500,8.4,8.35,1.89,1.99,6.82,4.19,17.91,0.08,-0.034,0.07
501,8.41,8.37,1.89,2.01,6.85,4.38,17.96,0.08,-0.031,0.08
502,8.4,8.34,1.89,1.99,6.83,4.22,17.9,0.08,-0.033,0.07
503,8.42,8.38,1.85,1.97,6.85,4.65,17.97,0.08,-0.032,0.08
504,8.4,8.35,1.87,1.98,6.83,4.25,17.93,0.08,-0.034,0.07
505,8.42,8.39,1.84,1.96,6.84,4.74,17.93,0.08,-0.032,0.08
506,8.41,8.37,1.85,1.97,6.84,4.48,17.94,0.08,-0.031,0.08
507,8.41,8.37,1.85,1.97,6.85,4.62,17.95,0.08,-0.032,0.08
508,8.4,8.36,1.86,1.98,6.85,4.33,17.97,0.08,-0.031,0.08
509,8.41,8.36,1.86,1.97,6.82,4.2,17.92,0.08,-0.033,0.07
510,8.42,8.38,1.84,1.96,6.84,4.65,17.94,0.08,-0.031,0.08
511,8.41,8.37,1.85,1.97,6.84,4.49,17.97,0.08,-0.031,0.08
512,8.41,8.37,1.85,1.97,6.85,4.55,17.95,0.08,-0.033,0.07
513,8.39,8.35,1.87,1.99,6.85,4.18,17.94,0.08,-0.031,0.08
514,8.39,8.35,1.89,2.0,6.83,4.25,17.95,0.08,-0.031,0.08
515,8.42,8.37,1.86,1.98,6.84,4.78,17.94,0.08,-0.031,0.08
516,8.39,8.35,1.88,1.99,6.84,4.32,17.94,0.08,-0.03,0.08
517,8.4,8.34,1.87,1.98,6.83,4.21,17.89,0.08,-0.033,0.07
518,8.41,8.37,1.86,1.98,6.84,4.69,18.0,0.08,-0.031,0.08
519,8.38,8.34,1.88,2.0,6.85,4.2,17.96,0.08,-0.031,0.08
520,8.38,8.34,1.88,2.0,6.85,4.2,17.96,0.08,-0.031,0.08
521,8.38,8.34,1.88,2.0,6.85,4.2,17.96,0.08,-0.031,0.08
522,8.38,8.34,1.88,2.0,6.85,4.2,17.96,0.08,-0.031,0.08
523,8.42,8.39,1.87,1.99,6.85,4.32,17.98,0.08,-0.031,0.08
524,8.42,8.39,1.87,1.99,6.85,4.32,17.98,0.08,-0.031,0.08
525,8.42,8.39,1.87,1.99,6.85,4.32,17.98,0.08,-0.031,0.08
526,8.43,8.39,1.86,1.97,6.84,4.26,17.94,0.08,-0.033,0.07
527,8.42,8.38,1.85,1.96,6.85,4.43,17.96,0.08,-0.033,0.07
528,8.41,8.37,1.86,1.97,6.83,4.27,17.94,0.08,-0.033,0.07
529,8.42,8.38,1.85,1.96,6.84,4.45,17.96,0.08,-0.033,0.07
530,8.4,8.36,1.86,1.97,6.82,4.22,17.92,0.08,-0.033,0.07
531,8.42,8.38,1.86,1.98,6.85,4.62,17.95,0.08,-0.031,0.08
