frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
19,6.98,6.99,2.71,2.74,6.19,0.79,13.61,-0.12,-0.042,0.07
20,7.1,7.1,2.37,2.41,6.29,0.83,13.73,-0.18,-0.043,0.08
21,6.95,6.95,2.5,2.52,6.46,0.76,13.54,-0.18,-0.04,0.08
22,7.1,7.06,2.89,2.89,6.48,0.66,13.47,-0.23,-0.045,0.08
23,7.51,7.48,2.44,2.48,6.44,0.74,13.79,-0.25,-0.046,0.09
24,7.5,7.49,2.5,2.53,6.47,0.8,13.79,-0.25,-0.047,0.09
25,8.81,8.76,1.99,2.01,6.45,0.65,14.2,-0.3,-0.073,0.1
26,8.51,8.42,1.93,1.96,6.53,0.52,14.14,-0.29,-0.091,0.11
27,7.67,7.61,1.97,2.0,6.28,0.64,14.01,-0.26,-0.101,0.12
28,6.87,6.81,2.34,2.35,6.53,0.77,13.66,-0.2,-0.112,0.13
29,6.53,6.46,2.84,2.85,6.43,0.81,13.44,-0.17,-0.112,0.12
30,6.39,6.33,2.83,2.83,6.34,0.8,13.56,-0.13,-0.106,0.13
31,6.23,6.2,2.96,2.97,6.51,0.91,14.61,-0.09,-0.096,0.14
32,6.08,6.04,3.1,3.1,6.51,0.87,13.92,-0.1,-0.099,0.14
33,6.08,6.04,3.1,3.1,6.51,0.87,13.92,-0.1,-0.099,0.14
1,6.07,6.05,2.54,2.6,6.75,1.75,15.24,0.01,0.014,0.14
2,6.07,6.05,2.54,2.6,6.75,1.75,15.24,0.01,0.014,0.14
3,5.62,5.61,2.69,2.7,6.49,1.02,13.71,0.04,-0.022,0.13
4,5.75,5.69,2.86,2.86,6.44,0.93,13.71,0.05,-0.025,0.13
5,5.74,5.69,2.55,2.58,6.6,0.98,13.66,0.08,-0.021,0.13
6,5.7,5.66,2.58,2.62,6.44,1.06,13.18,0.06,-0.015,0.12
7,5.77,5.7,2.88,2.91,6.35,0.89,13.69,0.08,-0.015,0.1
8,6.17,6.1,3.06,3.04,6.43,1.78,14.01,0.16,-0.006,0.09
9,6.38,6.3,2.92,2.91,6.22,1.34,13.75,0.2,-0.002,0.1
10,6.19,6.1,3.06,3.08,6.31,0.83,13.44,0.19,-0.006,0.1
11,6.63,6.58,2.61,2.57,6.17,0.73,13.73,0.17,-0.002,0.09
12,6.29,6.26,2.62,2.62,6.48,0.95,14.14,0.1,-0.006,0.09
13,6.65,6.62,2.66,2.67,6.43,0.79,14.32,0.06,-0.006,0.1
14,6.56,6.52,2.76,2.76,6.33,0.77,13.78,0.02,-0.003,0.1
15,6.63,6.57,2.83,2.82,6.25,0.87,13.74,0.03,-0.008,0.1
16,6.72,6.69,2.53,2.54,6.3,0.77,14.13,0.03,-0.011,0.1
17,6.8,6.76,2.65,2.62,6.39,0.79,13.96,0.01,-0.015,0.09
18,7.05,7.0,2.66,2.63,6.18,0.65,14.14,0.0,-0.027,0.08
19,7.37,7.36,2.15,2.16,6.25,0.77,13.91,-0.04,-0.026,0.07
20,7.34,7.34,2.21,2.23,6.28,0.79,13.9,-0.08,-0.036,0.07
21,7.04,7.02,2.68,2.69,6.09,0.75,13.46,-0.11,-0.042,0.07
22,7.1,7.08,2.27,2.27,6.33,0.74,13.25,-0.15,-0.041,0.07
23,7.06,7.06,2.43,2.47,6.52,0.7,13.53,-0.19,-0.042,0.08
24,7.14,7.12,2.47,2.5,6.37,0.82,13.59,-0.2,-0.04,0.07
25,7.09,7.04,2.74,2.77,6.23,0.79,13.85,-0.23,-0.045,0.09
26,8.9,8.88,1.96,2.02,6.23,0.7,14.12,-0.28,-0.057,0.1
27,8.85,8.79,1.99,2.02,6.34,0.62,14.24,-0.3,-0.073,0.1
28,8.51,8.43,1.93,1.95,6.53,0.52,14.32,-0.29,-0.089,0.11
29,7.63,7.58,1.96,2.02,6.54,0.68,14.12,-0.26,-0.101,0.13
30,6.92,6.88,2.27,2.28,6.46,0.77,13.99,-0.19,-0.105,0.13
31,6.56,6.52,2.47,2.48,6.5,0.76,13.82,-0.17,-0.105,0.13
32,6.43,6.4,2.8,2.81,6.53,0.85,14.37,-0.13,-0.103,0.14
33,6.05,6.01,3.07,3.06,6.59,0.89,14.5,-0.1,-0.095,0.14
34,6.32,6.25,2.81,2.82,6.43,0.78,13.6,-0.1,-0.101,0.14
35,6.32,6.25,2.81,2.82,6.43,0.78,13.6,-0.1,-0.101,0.14
36,6.32,6.25,2.81,2.82,6.43,0.78,13.6,-0.1,-0.101,0.14
1,6.09,6.05,2.64,2.7,6.78,1.68,14.65,0.02,0.025,0.13
2,6.09,6.05,2.64,2.7,6.78,1.68,14.65,0.02,0.025,0.13
3,5.6,5.56,2.68,2.69,6.41,0.97,13.27,0.05,-0.02,0.12
4,5.64,5.6,2.75,2.76,6.58,0.9,13.61,0.05,-0.028,0.13
